Date,AALI.JK,BISI.JK,CPIN.JK,JPFA.JK,ICBP.JK,INDF.JK,^JKSE
2023-07-07,6753.318359375,1437.401123046875,4901.7841796875,1201.5181884765625,10384.7724609375,6441.38623046875,6716.458984375
2023-07-10,6840.4580078125,1437.401123046875,4901.7841796875,1179.7515869140625,10430.8251953125,6419.2509765625,6731.0380859375
2023-07-11,6905.81201171875,1437.401123046875,4992.97998046875,1179.7515869140625,10615.033203125,6463.52197265625,6796.923828125
2023-07-12,6927.59765625,1432.92333984375,4970.18115234375,1171.044921875,10730.1640625,6552.06298828125,6808.208984375
2023-07-13,6884.0283203125,1419.4896240234375,4924.5830078125,1188.458251953125,10776.216796875,6596.33349609375,6810.212890625
2023-07-14,6927.59765625,1437.401123046875,4992.97998046875,1197.1649169921875,10845.294921875,6596.33349609375,6869.57177734375
2023-07-17,6840.4580078125,1419.4896240234375,4947.3818359375,1201.5181884765625,10730.1640625,6463.52197265625,6867.14404296875
2023-07-18,6818.6728515625,1419.4896240234375,4856.18603515625,1192.8115234375,10822.2685546875,6507.7919921875,6830.203125
2023-07-20,6818.6728515625,1419.4896240234375,4742.19091796875,1184.10498046875,10568.982421875,6485.6572265625,6864.18896484375
2023-07-21,6971.16796875,1397.1002197265625,4719.39208984375,1144.925048828125,10592.0078125,6485.6572265625,6880.8017578125
2023-07-24,7080.091796875,1392.622314453125,4628.19677734375,1131.864990234375,10615.033203125,6441.38623046875,6899.39599609375
2023-07-25,7101.876953125,1392.622314453125,4559.798828125,1127.5115966796875,10338.7216796875,6352.84521484375,6917.7109375
2023-07-26,7101.876953125,1392.622314453125,4559.798828125,1110.0982666015625,10292.66796875,6352.84521484375,6948.27880859375
2023-07-27,6971.16796875,1410.5338134765625,4541.56005859375,1097.038330078125,10292.66796875,6419.2509765625,6896.6630859375
2023-07-28,6709.74853515625,1379.188720703125,4523.3212890625,1114.45166015625,10315.6943359375,6485.6572265625,6900.22998046875
2023-07-31,6600.82421875,1352.3212890625,4719.39208984375,1162.3382568359375,10315.6943359375,6485.6572265625,6931.35888671875
2023-08-01,6579.03955078125,1316.498291015625,4742.19091796875,1105.7449951171875,10200.564453125,6197.8974609375,6886.49609375
2023-08-02,6709.74853515625,1343.3656005859375,4650.99560546875,1079.6251220703125,10292.66796875,6242.16796875,6854.509765625
2023-08-03,6709.74853515625,1235.896240234375,4628.19677734375,1088.331787109375,10315.6943359375,6242.16796875,6898.0771484375
2023-08-04,6709.74853515625,1271.719482421875,4582.59765625,1083.9783935546875,10361.74609375,6242.16796875,6852.841796875
2023-08-07,6753.318359375,1249.3299560546875,4650.99560546875,1083.9783935546875,10246.6162109375,6264.3037109375,6886.3662109375
2023-08-08,6666.17822265625,1235.896240234375,4673.79443359375,1127.5115966796875,10269.642578125,6197.8974609375,6868.81298828125
2023-08-09,6622.609375,1253.807861328125,4833.38720703125,1192.8115234375,10223.58984375,6175.76220703125,6875.11181640625
2023-08-10,6775.10302734375,1267.2415771484375,4787.7890625,1166.6915283203125,10545.9560546875,6264.3037109375,6893.27587890625
2023-08-11,6731.53369140625,1262.7635498046875,4787.7890625,1192.8115234375,10568.982421875,6242.16796875,6879.97900390625
