tanggal,ticker,harga,MA20,MA50,RSI14,tahap_rantai_pasok
2023-04-05,AALI.JK,6867.470703125,6742.89375,6838.57765625,62.49991801229743,Hulu (Pertanian/Perkebunan)
2023-04-06,AALI.JK,6888.40869140625,6746.034350585937,6841.09015625,67.74188694915586,Hulu (Pertanian/Perkebunan)
2023-04-10,AALI.JK,6972.15771484375,6758.59677734375,6844.8588671875,78.1249362317404,Hulu (Pertanian/Perkebunan)
2023-04-11,AALI.JK,6930.28369140625,6768.018627929688,6846.533857421875,73.52944000812118,Hulu (Pertanian/Perkebunan)
2023-04-12,AALI.JK,6867.470703125,6772.2060546875,6846.952587890625,67.56752838697682,Hulu (Pertanian/Perkebunan)
2023-04-13,AALI.JK,6818.6728515625,6772.90673828125,6847.232861328125,62.613036037071986,Hulu (Pertanian/Perkebunan)
2023-04-14,AALI.JK,6840.4580078125,6779.9310302734375,6846.27384765625,61.65311154225136,Hulu (Pertanian/Perkebunan)
2023-04-17,AALI.JK,6840.4580078125,6789.049072265625,6845.73359375,55.73014636859354,Hulu (Pertanian/Perkebunan)
2023-04-18,AALI.JK,6862.2431640625,6802.396997070313,6844.79154296875,62.74227425503182,Hulu (Pertanian/Perkebunan)
2023-04-26,AALI.JK,6687.9638671875,6807.03095703125,6842.03888671875,43.416609990379015,Hulu (Pertanian/Perkebunan)
2023-04-27,AALI.JK,6666.17822265625,6810.575634765625,6838.431767578125,42.153878245451644,Hulu (Pertanian/Perkebunan)
2023-04-28,AALI.JK,6731.53369140625,6816.3412109375,6836.9692578125,46.79594560404049,Hulu (Pertanian/Perkebunan)
2023-05-02,AALI.JK,6709.74853515625,6818.923779296875,6833.814814453125,31.944548903062795,Hulu (Pertanian/Perkebunan)
2023-05-03,AALI.JK,6687.9638671875,6815.182788085937,6831.062158203125,31.90415313561776,Hulu (Pertanian/Perkebunan)
2023-05-04,AALI.JK,6579.03955078125,6809.136157226562,6825.29353515625,29.848498804297023,Hulu (Pertanian/Perkebunan)
2023-05-05,AALI.JK,6535.46923828125,6796.7235107421875,6819.072236328125,26.09747515899302,Hulu (Pertanian/Perkebunan)
2023-05-08,AALI.JK,6622.609375,6788.66787109375,6815.431240234375,26.43537260008651,Hulu (Pertanian/Perkebunan)
2023-05-09,AALI.JK,6644.39404296875,6781.70146484375,6811.3884375,30.190321135620223,Hulu (Pertanian/Perkebunan)
2023-05-10,AALI.JK,6687.9638671875,6768.53857421875,6804.867060546875,37.22094148530875,Hulu (Pertanian/Perkebunan)
2023-05-11,AALI.JK,6644.39404296875,6754.244091796875,6797.474287109375,37.50007879801163,Hulu (Pertanian/Perkebunan)
2023-05-12,AALI.JK,6622.609375,6742.001025390625,6789.6458203125,34.37507879806681,Hulu (Pertanian/Perkebunan)
2023-05-15,AALI.JK,6622.609375,6728.7110595703125,6783.492333984375,34.37507879806681,Hulu (Pertanian/Perkebunan)
2023-05-16,AALI.JK,6513.6845703125,6705.78740234375,6774.32287109375,27.777833120195837,Hulu (Pertanian/Perkebunan)
2023-05-17,AALI.JK,6426.54443359375,6680.600439453125,6764.2480859375,31.250030643671195,Hulu (Pertanian/Perkebunan)
2023-05-19,AALI.JK,6448.32958984375,6659.643383789063,6752.9340234375,34.37507879806681,Hulu (Pertanian/Perkebunan)
2023-05-22,AALI.JK,6448.32958984375,6641.126220703125,6741.6199609375,27.58623088266664,Hulu (Pertanian/Perkebunan)
2023-05-23,AALI.JK,6535.46923828125,6625.876782226563,6733.304912109375,37.50001751070605,Hulu (Pertanian/Perkebunan)
2023-05-24,AALI.JK,6535.46923828125,6610.62734375,6723.733642578125,38.70967975168519,Hulu (Pertanian/Perkebunan)
2023-05-25,AALI.JK,6491.900390625,6592.110205078125,6713.29099609375,42.85718859942285,Hulu (Pertanian/Perkebunan)
2023-05-26,AALI.JK,6404.7607421875,6577.950048828125,6701.524287109375,40.000074712450456,Hulu (Pertanian/Perkebunan)
2023-05-29,AALI.JK,6404.7607421875,6564.879174804688,6690.595068359375,30.769257294383976,Hulu (Pertanian/Perkebunan)
2023-05-30,AALI.JK,6426.54443359375,6549.629711914063,6682.6140234375,30.76913793103448,Hulu (Pertanian/Perkebunan)
2023-05-31,AALI.JK,6143.34130859375,6521.309350585938,6671.062666015625,16.2161392660027,Hulu (Pertanian/Perkebunan)
2023-06-05,AALI.JK,6143.34130859375,6494.07822265625,6659.09255859375,17.14277846584585,Hulu (Pertanian/Perkebunan)
2023-06-06,AALI.JK,6165.12646484375,6473.382568359375,6646.72064453125,19.99994876849057,Hulu (Pertanian/Perkebunan)
2023-06-07,AALI.JK,6143.34130859375,6453.776171875,6633.494287109375,19.444387372327085,Hulu (Pertanian/Perkebunan)
2023-06-08,AALI.JK,6317.62109375,6438.5267578125,6625.847265625,38.46156498670691,Hulu (Pertanian/Perkebunan)
2023-06-09,AALI.JK,6382.974609375,6425.455786132812,6620.344814453125,47.368411739412274,Hulu (Pertanian/Perkebunan)
2023-06-12,AALI.JK,6491.900390625,6415.652612304688,6618.27712890625,52.3810108295928,Hulu (Pertanian/Perkebunan)
2023-06-13,AALI.JK,6404.7607421875,6403.670947265625,6614.466650390625,47.82613144511864,Hulu (Pertanian/Perkebunan)
2023-06-14,AALI.JK,6426.54443359375,6393.867700195313,6611.091845703125,44.18601378188755,Hulu (Pertanian/Perkebunan)
2023-06-15,AALI.JK,6513.6845703125,6388.421459960938,6609.04109375,48.93617934468743,Hulu (Pertanian/Perkebunan)
2023-06-16,AALI.JK,6600.82421875,6392.7784423828125,6607.895634765625,55.10201467781805,Hulu (Pertanian/Perkebunan)
2023-06-19,AALI.JK,6622.609375,6402.581689453125,6605.0921484375,60.869556743376975,Hulu (Pertanian/Perkebunan)
2023-06-20,AALI.JK,6579.03955078125,6409.1171875,6602.67349609375,58.3333216594966,Hulu (Pertanian/Perkebunan)
2023-06-21,AALI.JK,6622.609375,6417.8311767578125,6599.451240234375,59.18370987654604,Hulu (Pertanian/Perkebunan)
2023-06-22,AALI.JK,6622.609375,6422.18818359375,6596.228984375,80.55553653156382,Hulu (Pertanian/Perkebunan)
2023-06-23,AALI.JK,6579.03955078125,6424.36669921875,6592.13533203125,76.31577395171612,Hulu (Pertanian/Perkebunan)
2023-06-26,AALI.JK,6513.6845703125,6425.455908203125,6583.38458984375,69.99996077598549,Hulu (Pertanian/Perkebunan)
2023-06-27,AALI.JK,6513.6845703125,6430.902099609375,6575.052607421875,71.7948511642208,Hulu (Pertanian/Perkebunan)
2023-07-03,AALI.JK,6622.609375,6441.79453125,6570.155380859375,69.44441331425676,Hulu (Pertanian/Perkebunan)
2023-07-04,AALI.JK,6622.609375,6451.5977783203125,6564.83939453125,66.66668930676474,Hulu (Pertanian/Perkebunan)
2023-07-05,AALI.JK,6644.39404296875,6476.650415039063,6558.28412109375,62.06891221464019,Hulu (Pertanian/Perkebunan)
2023-07-06,AALI.JK,6687.9638671875,6503.88154296875,6553.437724609375,74.07402180608292,Hulu (Pertanian/Perkebunan)
2023-07-07,AALI.JK,6753.318359375,6533.2911376953125,6551.154677734375,75.86205830501348,Hulu (Pertanian/Perkebunan)
2023-07-10,AALI.JK,6840.4580078125,6568.14697265625,6551.590380859375,75.86203964910925,Hulu (Pertanian/Perkebunan)
2023-07-11,AALI.JK,6905.81201171875,6597.5565185546875,6552.8974609375,74.9999399631614,Hulu (Pertanian/Perkebunan)
2023-07-12,AALI.JK,6927.59765625,6624.787670898438,6554.64025390625,74.99995997547298,Hulu (Pertanian/Perkebunan)
2023-07-13,AALI.JK,6884.0283203125,6644.394067382813,6555.07595703125,75.00002001227953,Hulu (Pertanian/Perkebunan)
2023-07-14,AALI.JK,6927.59765625,6670.535913085938,6559.8686328125,75.0,Hulu (Pertanian/Perkebunan)
2023-07-17,AALI.JK,6840.4580078125,6691.231591796875,6563.354228515625,65.62498686693367,Hulu (Pertanian/Perkebunan)
2023-07-18,AALI.JK,6818.6728515625,6706.481005859375,6565.09701171875,67.7419004988146,Hulu (Pertanian/Perkebunan)
2023-07-20,AALI.JK,6818.6728515625,6717.3734375,6567.275498046875,75.0,Hulu (Pertanian/Perkebunan)
2023-07-21,AALI.JK,6971.16796875,6734.8013671875,6572.939580078125,80.0000256157055,Hulu (Pertanian/Perkebunan)
2023-07-24,AALI.JK,7080.091796875,6759.853979492187,6582.960625,80.0,Hulu (Pertanian/Perkebunan)
2023-07-25,AALI.JK,7101.876953125,6783.817358398437,6594.288779296875,80.55556247338366,Hulu (Pertanian/Perkebunan)
2023-07-26,AALI.JK,7101.876953125,6807.780737304687,6603.874130859375,80.00001280786095,Hulu (Pertanian/Perkebunan)
2023-07-27,AALI.JK,6971.16796875,6827.387158203125,6610.409609375,66.66670498079887,Hulu (Pertanian/Perkebunan)
2023-07-28,AALI.JK,6709.74853515625,6837.190356445312,6610.845302734375,47.916665693847854,Hulu (Pertanian/Perkebunan)
2023-07-31,AALI.JK,6600.82421875,6841.547338867187,6609.97390625,38.77551393815085,Hulu (Pertanian/Perkebunan)
2023-08-01,AALI.JK,6579.03955078125,6839.36884765625,6609.102509765625,34.04260899754307,Hulu (Pertanian/Perkebunan)
2023-08-02,AALI.JK,6709.74853515625,6843.725805664062,6610.84529296875,40.384602950944455,Hulu (Pertanian/Perkebunan)
2023-08-03,AALI.JK,6709.74853515625,6846.9935302734375,6614.766572265625,41.999970413843094,Hulu (Pertanian/Perkebunan)
2023-08-04,AALI.JK,6709.74853515625,6848.082763671875,6620.430654296875,39.583328469239234,Hulu (Pertanian/Perkebunan)
2023-08-07,AALI.JK,6753.318359375,6848.082763671875,6626.5304296875,45.65217179454196,Hulu (Pertanian/Perkebunan)
2023-08-08,AALI.JK,6666.17822265625,6839.3687744140625,6630.88740234375,42.85712978790655,Hulu (Pertanian/Perkebunan)
2023-08-09,AALI.JK,6622.609375,6825.208642578125,6632.630205078125,41.17649385511394,Hulu (Pertanian/Perkebunan)
2023-08-10,AALI.JK,6775.10302734375,6817.583911132812,6637.422880859375,41.176416298780204,Hulu (Pertanian/Perkebunan)
2023-08-11,AALI.JK,6731.53369140625,6809.9591796875,6642.215546875,33.333317768203145,Hulu (Pertanian/Perkebunan)
2023-08-14,AALI.JK,6731.53369140625,6800.155981445312,6648.751005859375,31.914858103993325,Hulu (Pertanian/Perkebunan)
2023-08-15,AALI.JK,6709.74853515625,6793.6205078125,6654.85076171875,31.24995622307135,Hulu (Pertanian/Perkebunan)
2023-08-16,AALI.JK,6709.74853515625,6788.174291992187,6660.51484375,35.714228536267896,Hulu (Pertanian/Perkebunan)
2023-08-18,AALI.JK,6731.53369140625,6783.817333984375,6672.27869140625,51.61292654922795,Hulu (Pertanian/Perkebunan)
2023-08-21,AALI.JK,6644.39404296875,6767.4786376953125,6682.29974609375,53.33334329502316,Hulu (Pertanian/Perkebunan)
2023-08-22,AALI.JK,6644.39404296875,6745.69375,6691.88509765625,55.17240846283097,Hulu (Pertanian/Perkebunan)
2023-08-23,AALI.JK,6687.9638671875,6724.998095703125,6702.777548828125,48.000017931028296,Hulu (Pertanian/Perkebunan)
2023-08-24,AALI.JK,6666.17822265625,6703.213159179688,6709.74869140625,46.15379973482805,Hulu (Pertanian/Perkebunan)
2023-08-25,AALI.JK,6644.39404296875,6686.874462890625,6714.977080078125,44.444453668222906,Hulu (Pertanian/Perkebunan)
2023-08-28,AALI.JK,6687.9638671875,6685.785229492188,6718.898349609375,44.444453668222906,Hulu (Pertanian/Perkebunan)
2023-08-29,AALI.JK,6687.9638671875,6690.1422119140625,6724.562412109375,52.17399354677129,Hulu (Pertanian/Perkebunan)
2023-08-30,AALI.JK,6622.609375,6692.320703125,6728.4837109375,50.0,Hulu (Pertanian/Perkebunan)
2023-08-31,AALI.JK,6622.609375,6687.9637451171875,6730.66220703125,29.41185001773323,Hulu (Pertanian/Perkebunan)
2023-09-01,AALI.JK,6666.17822265625,6685.785229492188,6731.969287109375,41.17635425373981,Hulu (Pertanian/Perkebunan)
2023-09-04,AALI.JK,6666.17822265625,6683.606713867188,6732.8406640625,41.17635425373981,Hulu (Pertanian/Perkebunan)
2023-09-05,AALI.JK,6687.9638671875,6680.3389892578125,6735.019150390625,47.058854551902996,Hulu (Pertanian/Perkebunan)
2023-09-06,AALI.JK,6666.17822265625,6680.3389892578125,6735.89052734375,44.44438910195746,Hulu (Pertanian/Perkebunan)
2023-09-07,AALI.JK,6579.03955078125,6678.160498046875,6735.019130859375,33.33333333333333,Hulu (Pertanian/Perkebunan)
2023-09-08,AALI.JK,6491.900390625,6664.0003662109375,6733.27634765625,33.33336891078562,Hulu (Pertanian/Perkebunan)
2023-09-11,AALI.JK,6513.6845703125,6653.10791015625,6733.27634765625,36.363580792165756,Hulu (Pertanian/Perkebunan)
2023-09-12,AALI.JK,6470.11474609375,6640.036962890625,6732.404951171875,27.2726346536096,Hulu (Pertanian/Perkebunan)
2023-09-13,AALI.JK,6491.900390625,6629.144555664063,6729.790771484375,31.818260544431837,Hulu (Pertanian/Perkebunan)
2023-09-14,AALI.JK,6513.6845703125,6619.341357421875,6727.612275390625,36.363580792165756,Hulu (Pertanian/Perkebunan)
2023-09-15,AALI.JK,6600.82421875,6612.805883789062,6726.74087890625,41.66663553636268,Hulu (Pertanian/Perkebunan)
2023-09-18,AALI.JK,6557.25439453125,6608.448901367187,6724.126689453125,38.461498673705755,Hulu (Pertanian/Perkebunan)
2023-09-19,AALI.JK,6470.11474609375,6599.734936523438,6718.4626171875,37.03697861972497,Hulu (Pertanian/Perkebunan)
2023-09-20,AALI.JK,6448.32958984375,6587.75322265625,6710.620048828125,35.71421138284272,Hulu (Pertanian/Perkebunan)
2023-09-21,AALI.JK,6448.32958984375,6576.860791015625,6701.470400390625,30.769257294383976,Hulu (Pertanian/Perkebunan)
2023-09-22,AALI.JK,6579.03955078125,6573.59306640625,6694.49923828125,43.7500700429223,Hulu (Pertanian/Perkebunan)
2023-09-25,AALI.JK,6753.318359375,6576.860791015625,6691.8850390625,53.84614500443103,Hulu (Pertanian/Perkebunan)
2023-09-26,AALI.JK,6600.82421875,6572.50380859375,6685.3495703125,46.66669655171383,Hulu (Pertanian/Perkebunan)
2023-09-27,AALI.JK,6600.82421875,6571.41455078125,6680.55689453125,51.21950019489042,Hulu (Pertanian/Perkebunan)
2023-09-29,AALI.JK,6535.46923828125,6567.057543945312,6674.892822265625,52.499945366489996,Hulu (Pertanian/Perkebunan)
2023-10-02,AALI.JK,6535.46923828125,6560.5220947265625,6669.22875,51.282036545871996,Hulu (Pertanian/Perkebunan)
2023-10-03,AALI.JK,6491.900390625,6551.808203125,6659.6433984375,51.28209549063996,Hulu (Pertanian/Perkebunan)
2023-10-04,AALI.JK,6426.54443359375,6538.737231445312,6646.572451171875,46.341394080038924,Hulu (Pertanian/Perkebunan)
2023-10-05,AALI.JK,6404.7607421875,6525.666357421875,6632.630126953125,43.90247502506514,Hulu (Pertanian/Perkebunan)
2023-10-06,AALI.JK,6404.7607421875,6516.952416992188,6618.687802734375,37.83787221978565,Hulu (Pertanian/Perkebunan)
2023-10-09,AALI.JK,6410.9287109375,6512.903833007813,6607.483017578125,40.481509973808464,Hulu (Pertanian/Perkebunan)
2023-10-10,AALI.JK,6499.05078125,6512.172143554688,6603.2690625,51.87988719598271,Hulu (Pertanian/Perkebunan)
2023-10-11,AALI.JK,6477.02099609375,6512.5174560546875,6600.792998046875,51.86340209781783,Hulu (Pertanian/Perkebunan)
2023-10-12,AALI.JK,6388.89794921875,6507.367333984375,6596.990166015625,46.53657431699525,Hulu (Pertanian/Perkebunan)
2023-10-13,AALI.JK,6388.89794921875,6501.128002929688,6590.573154296875,36.927882975666485,Hulu (Pertanian/Perkebunan)
2023-10-16,AALI.JK,6344.83642578125,6488.32861328125,6583.274912109375,15.792336007288284,Hulu (Pertanian/Perkebunan)
2023-10-17,AALI.JK,6344.83642578125,6477.70771484375,6575.976669921875,21.209368736099293,Hulu (Pertanian/Perkebunan)
2023-10-18,AALI.JK,6168.59130859375,6462.63154296875,6564.28212890625,15.188155022907367,Hulu (Pertanian/Perkebunan)
2023-10-19,AALI.JK,6256.71337890625,6453.050732421875,6556.09283203125,28.343343054750505,Hulu (Pertanian/Perkebunan)
2023-10-20,AALI.JK,6234.68310546875,6442.368408203125,6548.334306640625,27.40523925849307,Hulu (Pertanian/Perkebunan)
2023-10-23,AALI.JK,6212.65234375,6424.049047851562,6537.08529296875,28.321683623186203,Hulu (Pertanian/Perkebunan)
2023-10-24,AALI.JK,6256.71337890625,6399.218798828125,6527.58888671875,36.36502624960014,Hulu (Pertanian/Perkebunan)
2023-10-25,AALI.JK,6190.6220703125,6378.70869140625,6516.770654296875,33.949670250843596,Hulu (Pertanian/Perkebunan)
2023-10-26,AALI.JK,6212.65234375,6359.30009765625,6506.82873046875,36.06122830735744,Hulu (Pertanian/Perkebunan)
2023-10-27,AALI.JK,6234.68310546875,6344.260791015625,6497.327421875,37.49992208035075,Hulu (Pertanian/Perkebunan)
2023-10-30,AALI.JK,6168.59130859375,6325.91689453125,6486.06857421875,25.806387035748784,Hulu (Pertanian/Perkebunan)
2023-10-31,AALI.JK,6212.65234375,6311.9544921875,6477.433740234375,31.249891778414835,Hulu (Pertanian/Perkebunan)
2023-11-01,AALI.JK,6168.59130859375,6299.0568359375,6467.917685546875,33.33325945397242,Hulu (Pertanian/Perkebunan)
2023-11-02,AALI.JK,6212.65234375,6289.451416015625,6458.411455078125,37.49992208035075,Hulu (Pertanian/Perkebunan)
2023-11-03,AALI.JK,6234.68310546875,6280.947534179688,6449.781552734375,41.93544466338166,Hulu (Pertanian/Perkebunan)
2023-11-06,AALI.JK,6234.68310546875,6272.13525390625,6441.587333984375,41.93544466338166,Hulu (Pertanian/Perkebunan)
2023-11-07,AALI.JK,6190.6220703125,6256.713818359375,6431.640498046875,52.00002127729367,Hulu (Pertanian/Perkebunan)
2023-11-08,AALI.JK,6168.59130859375,6241.292333984375,6421.253046875,40.90910006770044,Hulu (Pertanian/Perkebunan)
2023-11-09,AALI.JK,6190.6220703125,6231.3785400390625,6412.61330078125,45.45455461314576,Hulu (Pertanian/Perkebunan)
2023-11-10,AALI.JK,6168.59130859375,6220.363208007812,6403.532939453125,45.45455461314576,Hulu (Pertanian/Perkebunan)
2023-11-13,AALI.JK,6168.59130859375,6211.550952148437,6393.581201171875,40.00002216380827,Hulu (Pertanian/Perkebunan)
2023-11-14,AALI.JK,6190.6220703125,6203.840234375,6384.070078125,50.0,Hulu (Pertanian/Perkebunan)
2023-11-15,AALI.JK,6190.6220703125,6204.9417724609375,6374.1232421875,47.05886954413065,Hulu (Pertanian/Perkebunan)
2023-11-16,AALI.JK,6190.6220703125,6201.63720703125,6364.612119140625,43.75002597316245,Hulu (Pertanian/Perkebunan)
2023-11-17,AALI.JK,6190.6220703125,6199.434155273438,6356.84376953125,53.84618007545909,Hulu (Pertanian/Perkebunan)
2023-11-20,AALI.JK,6190.6220703125,6198.3326416015625,6350.818203125,45.45461872312646,Hulu (Pertanian/Perkebunan)
2023-11-21,AALI.JK,6190.6220703125,6195.028076171875,6344.356953125,55.555582918174,Hulu (Pertanian/Perkebunan)
2023-11-22,AALI.JK,6168.59130859375,6193.926538085938,6338.326484375,37.50010389221806,Hulu (Pertanian/Perkebunan)
2023-11-23,AALI.JK,6190.6220703125,6192.825024414063,6332.30091796875,37.50010389221806,Hulu (Pertanian/Perkebunan)
2023-11-24,AALI.JK,6190.6220703125,6190.62197265625,6325.83966796875,37.50010389221806,Hulu (Pertanian/Perkebunan)
2023-11-27,AALI.JK,6278.74462890625,6196.129638671875,6319.398076171875,69.9999335090173,Hulu (Pertanian/Perkebunan)
2023-11-28,AALI.JK,6366.86669921875,6203.840356445313,6315.590322265625,84.61530592760305,Hulu (Pertanian/Perkebunan)
2023-11-29,AALI.JK,6322.806640625,6211.551123046875,6312.64416015625,71.42877497387835,Hulu (Pertanian/Perkebunan)
2023-11-30,AALI.JK,6697.32763671875,6235.784887695312,6317.62412109375,90.0001477585035,Hulu (Pertanian/Perkebunan)
2023-12-01,AALI.JK,6587.173828125,6253.409423828125,6320.401005859375,77.14290237500435,Hulu (Pertanian/Perkebunan)
2023-12-04,AALI.JK,6278.74462890625,6255.6125,6314.395107421875,54.16666859060285,Hulu (Pertanian/Perkebunan)
2023-12-05,AALI.JK,6234.68310546875,6257.8155517578125,6304.02240234375,51.99998936140504,Hulu (Pertanian/Perkebunan)
2023-12-06,AALI.JK,6234.68310546875,6261.120141601563,6296.699580078125,51.99998936140504,Hulu (Pertanian/Perkebunan)
